name,category,subcategory,city,neighborhood,address,lat,lng,phone,website,rating,total_reviews,has_website,deep_score,priority,types
Piel Sueave Depi Spa,Spa/Wellness,Spa,San Lorenzo,,"Los Tucanes, San Lorenzo 123456, Paraguay",-25.3177547,-57.4933822,,,5.0,1,False,65,B,beauty_salon|establishment|point_of_interest
Ginecología y Estética Paraguay,Otros,General,Obligado,,"Mcal. Francisco Solano Lòpez 278, Obligado 6360, Paraguay",-27.0597266,-55.6276786,0994 171681,,5.0,1,False,65,B,establishment|health|point_of_interest
Tamara Noguera Tattoo Studio,Tatuajes/Piercing,Tattoo Studio,Obligado,,"Obligado 071702, Paraguay",-27.0611783,-55.6348796,0992 526272,,5.0,2,False,65,B,establishment|point_of_interest
Beauty Cosmetics,Estetica/Facial,General,Hernandarias,,"Fulgencio Yegros, Hernandarias 100506, Paraguay",-25.3922568,-54.6425852,0973 546000,,5.0,2,False,65,B,establishment|point_of_interest|store
Keymakeupstore,Maquillaje,General,Caaguazú,,"50205, Caaguazú 050207, Paraguay",-25.4692857,-56.01783529999999,0982 318585,,5.0,1,False,65,B,establishment|point_of_interest|store
KF NAILS,Uñas/Nails,Salon Uñas,Fernando de la Mora,Fernando Zona Norte,"Tomas Romero Pereira 753 casi 10 de julio Fernando de la mora, Fernando de la Mora 2300, Paraguay",-25.3213314,-57.55314010000001,0994 415213,,5.0,3,False,65,B,establishment|point_of_interest
Piel Canela Spa & Gym de Magaly Martinez,Spa/Wellness,Spa,Villa Elisa,,"16 de Julio, Villa Elisa 111510, Paraguay",-25.375541,-57.58219450000001,0994 113002,https://instagram.com/maguimartinezspa?igshid=MzRlODBiNWFlZA==,5.0,3,True,65,B,beauty_salon|establishment|point_of_interest
Viví Body Piercings,Tatuajes/Piercing,Piercing Studio,Hernandarias,,"7220, Hernandarias 7220, Paraguay",-25.3952055,-54.63947,0994 296212,,5.0,4,False,65,B,establishment|point_of_interest|store
Gimnasio Smart Fit - San Lorenzo,Gimnasio/Fitness,Gimnasio,San Lorenzo,Centro de San Lorenzo,"Julia Miranda Cueto casi, San Lorenzo 111423, Paraguay",-25.3425813,-57.5052286,,https://www.smartfit.com.py/gimnasios/san-lorenzo,4.7,109,True,65,B,establishment|gym|health|point_of_interest
Academia Central Alto Rendimiento,Gimnasio/Fitness,General,San Lorenzo,Centro de San Lorenzo,"Cerro Cora, MF6W+XVQ 111424, &, San Lorenzo 111424, Paraguay",-25.3375455,-57.50276719999999,,,5.0,1,False,65,B,establishment|gym|health|point_of_interest
STHENO GYM,Gimnasio/Fitness,Gimnasio,San Lorenzo,,"MG79+PX9, 111427, San Lorenzo 111427, Paraguay",-25.3357188,-57.4800084,,,5.0,1,False,65,B,establishment|gym|health|point_of_interest
A-PRO GYM,Gimnasio/Fitness,Gimnasio,San Lorenzo,Centro de San Lorenzo,"111430, San Lorenzo 111430, Paraguay",-25.3423677,-57.50342680000001,0982 199789,https://www.instagram.com/Apro.gym,5.0,4,True,65,B,establishment|gym|health|point_of_interest
SiempreBelle-Spa,Spa/Wellness,Spa,Hernandarias,,"Colombia y, Hernandarias 100511, Paraguay",-25.4148868,-54.62953,0984 560172,https://www.facebook.com/Siemprebelle/,5.0,2,True,65,B,beauty_salon|establishment|point_of_interest
Pinto Barber,Barberia,General,Hernandarias,,"C. 1, Hernandarias 100516, Paraguay",-25.4287659,-54.641805,0973 444236,https://www.facebook.com/share/1AUPDe1QPT/,4.9,9,True,65,B,establishment|hair_care|health|point_of_interest
Sabbath Tattoo & Body Piercings Studio,Tatuajes/Piercing,Tattoo Studio,San Lorenzo,,"MFCF+73H, San Lorenzo 111421, Paraguay",-25.3293093,-57.52722199999999,0982 633227,https://instagram.com/ivanyer_body.art?igshid=NzZlODBkYWE4Ng==,4.8,12,True,65,B,establishment|point_of_interest
Ramón Caniza Tatuajes,Tatuajes/Piercing,General,San Lorenzo,,"Odilonia Fretes casi, San Lorenzo 111425, Paraguay",-25.3386675,-57.5006877,0971 875480,,5.0,1,False,65,B,establishment|point_of_interest
Centro de Estética Ladies'Palace,Otros,General,San Lorenzo,Centro de San Lorenzo,"Gral. Genes 259, San Lorenzo 111424, Paraguay",-25.3391723,-57.5052007,0984 105223,,5.0,2,False,65,B,establishment|point_of_interest
SolNailsMakeup,Uñas/Nails,Salon Uñas,Caaguazú,Villa Santa Isabel,"Santa Isabel, Caaguazú 050202, Paraguay",-25.4528172,-56.0289291,0986 137224,,5.0,2,False,65,B,beauty_salon|establishment|point_of_interest
Armonia,Gimnasio/Fitness,General,Lambaré,,"M9CW+XFQ, Domingo Martinez de Irala, Lambaré 110711, Paraguay",-25.3275349,-57.60377519999999,,,5.0,3,False,65,B,establishment|gym|health|point_of_interest
Purpura Nails Studio,Uñas/Nails,Salon Uñas,Hernandarias,,"Calle 5, Hernandarias 7220, Paraguay",-25.3883945,-54.65689219999999,0983 911673,,5.0,1,False,65,B,beauty_salon|establishment|point_of_interest
BLISSBEAUTYSPA,Spa/Wellness,Spa,Hernandarias,,"H8VP+QXM, Hernandarias 100527, Paraguay",-25.4055272,-54.6625789,,,5.0,2,False,65,B,establishment|point_of_interest|spa
Tamar Duarte SPA de Manos 🩷🌸,Spa/Wellness,Spa,Hernandarias,,"Domingo Martínez de Irala, Hernandarias 6699, Paraguay",-25.3982373,-54.6380497,0991 613925,https://www.instagram.com/duartetamy16?igsh=c3Y0bGRoNGt2NWgy,5.0,1,True,65,B,establishment|point_of_interest|spa
Coquette corpore Spa & Rehabilitación,Spa/Wellness,Spa,Hernandarias,,"Hernandarias 100504, Paraguay",-25.3872386,-54.65626959999999,,,5.0,2,False,65,B,establishment|point_of_interest|spa
Noelia Méndez - PMU,Spa/Wellness,General,Hernandarias,,"entre Paraguarí e, Fulgencio Yegros, Hernandarias 7220, Paraguay",-25.3939803,-54.6409585,0981 927423,https://www.instagram.com/pielmorena.beautyspa?igsh=cjQxdTBmNnBjdTFz,5.0,1,True,65,B,establishment|point_of_interest|spa
Nutrición y Estética (María de los Ángeles),Uñas/Nails,General,San Estanislao,,"Calle Luque c/ Antequera San Estanislao, San Estanislao 9999, Paraguay",-24.6660913,-56.4525419,0975 487071,,5.0,2,False,65,B,establishment|point_of_interest|spa
Nails Store,Uñas/Nails,Salon Uñas,San Estanislao,,"8210 San Estanislao, San Estanislao 8242, Paraguay",-24.6797785,-56.4483809,0991 643903,,5.0,4,False,65,B,establishment|point_of_interest|spa
Yenni_NAILS,Uñas/Nails,Salon Uñas,San Estanislao,,"Ykua Pa´I, San Estanislao 020802, Paraguay",-24.6662087,-56.4380386,0992 271770,,5.0,3,False,65,B,beauty_salon|establishment|point_of_interest
EL FORASTERO BARBER SHOP,Barberia,Barberia Moderna,Fernando de la Mora,Fernando Zona Sur,"a metros de la coopetrol, 11 de Septiembre esq, Fernando de la Mora 110324, Paraguay",-25.3365566,-57.5628676,,https://instagram.com/elforasterobarbershop?utm_medium=copy_link,5.0,28,True,65,B,establishment|hair_care|point_of_interest
MG Piercing Py,Tatuajes/Piercing,Piercing Studio,Doctor Juan Eulogio Estigarribia,,"Flayp S.R.L. Centro De Distribucion Campo 9, Proceres de Mayo entre Enfermeras del Chaco, 15 de Agosto y, Dr Juan Eulogio Estigarribia 051202, Paraguay",-25.3733359,-55.7036935,0983 863762,,5.0,1,False,65,B,establishment|point_of_interest
AlivioBel Estética Czú,Otros,General,Caaguazú,,"GXHH+CJW, Pte. Carlos A. López, Caaguazú 050207, Paraguay",-25.471388,-56.0209068,0971 484398,,5.0,1,False,65,B,establishment|health|physiotherapist|point_of_interest
Aroma Spa,Spa/Wellness,Spa,Villa Elisa,,"JCMC+5W9 Plaza Pública, Villa Elisa 111509, Paraguay",-25.3673346,-57.5776954,,,5.0,1,False,65,B,establishment|health|physiotherapist|point_of_interest
Sany Britez Nails,Uñas/Nails,Salon Uñas,Hernandarias,,"H9G4+RC7, Hernandarias 100516, Paraguay",-25.422972,-54.643572,0994 991841,,5.0,2,False,65,B,beauty_salon|establishment|point_of_interest
Estética Avanzada Dr Jonhatan Storch,Otros,General,Hernandarias,,"Acosta Ñu 140, Hernandarias 100508, Paraguay",-25.403849,-54.6418161,0981 003312,,5.0,2,False,65,B,doctor|establishment|health|point_of_interest
Magic piercing,Tatuajes/Piercing,Piercing Studio,Hohenau,,"W932+7JG, Hohenau 071403, Paraguay",-27.0968144,-55.6484107,0985 452141,,5.0,2,False,65,B,establishment|point_of_interest|store
Ideas,Otros,General,Obligado,,"6360, Obligado 6360, Paraguay",-27.0609645,-55.6341087,0985 781830,,5.0,2,False,65,B,establishment|point_of_interest|store
Angel Bustamante,Uñas/Nails,General,Hohenau,,"W9J5+C3X, Av. Osvaldo Tischler 6290, Hohenau 071402, Paraguay",-27.0689118,-55.6422453,0975 143234,,5.0,1,False,65,B,establishment|hair_care|health|point_of_interest
DERMAR Gym Funcional,Gimnasio/Fitness,Gimnasio,Caacupé,Barrio Pozo De La Virgen,"Independencia Nacional, Caacupé 030103, Paraguay",-25.3826799,-57.1383614,,,4.7,3,False,65,B,establishment|gym|health|point_of_interest
LUXURY SPA,Spa/Wellness,Spa,Asunción,,"PC5C+X5C, Gonzalo Bulnes, Asunción 001411, Paraguay",-25.2900532,-57.57960079999999,,,5.0,1,False,65,B,establishment|point_of_interest|spa
Fatylu Nails,Uñas/Nails,Salon Uñas,San Pedro de Ycuamandyyú,,"Profesora Elsa Jacinta Massi San Pedro del, San Pedro de Ycuamandyyú 020102, Paraguay",-24.0974786,-57.0748703,0976 501367,,5.0,1,False,65,B,bar|establishment|night_club|point_of_interest
Barbería Paraguay Asunción(Alphas Barber Shop py),Barberia,Barberia Moderna,Asunción,,"Prof. Ramón Cardozo, Asunción 001404, Paraguay",-25.299627,-57.5465611,0991 625203,https://bit.ly/2kKUiXr,4.8,78,True,65,B,establishment|hair_care|health|point_of_interest
Positiva dance,Otros,General,Itauguá,,"JM26+832, Av. Japón, Itauguá 110607, Paraguay",-25.3992298,-57.33985329999999,0971 368520,https://www.instagram.com/positiva_dance/,4.7,15,True,65,B,establishment|point_of_interest
Vaninamakeup!,Maquillaje,General,Caacupé,Santa Ana,"Santa Ana, Caacupé 1111, Paraguay",-25.3658367,-57.137193,0991 376528,,5.0,1,False,65,B,establishment|point_of_interest
Spa Noelia Marecos,Spa/Wellness,Spa,Lambaré,,"J9W8+7PG, Lambaré 110726, Paraguay",-25.354302,-57.6331617,,,5.0,1,False,65,B,establishment|point_of_interest|spa
Encantadas Nails Bar,Uñas/Nails,Salon Uñas,Lambaré,,"Av. Médicos del Chaco casi, Lambaré 110708, Paraguay",-25.3324042,-57.60867870000001,0972 455007,,5.0,3,False,65,B,beauty_salon|establishment|point_of_interest
Ayala Training,Gimnasio/Fitness,General,Caacupé,Barrio San Miguel,"JR4Q+VJR, Unnamed Road, Caacupé 030107, Paraguay",-25.3927611,-57.1609867,,,5.0,4,False,65,B,establishment|gym|health|point_of_interest
TyT barber shop,Barberia,Barberia Moderna,Lambaré,,"Francisco Acuña de Figueroa, Asunción, JCX3+9R7, Lambaré 110717, Paraguay",-25.3515835,-57.5954637,,,5.0,6,False,65,B,establishment|hair_care|health|point_of_interest
Gym Gaviões Caacupé,Gimnasio/Fitness,Gimnasio,Caacupé,,"JR6X+857, Caacupé 030107, Paraguay",-25.3892141,-57.1520701,0974 233580,https://www.instagram.com/gymgavioes_caacupe24h?igsh=MTU0am80czV6bWpiZQ==,5.0,3,True,65,B,establishment|gym|health|point_of_interest
Gloria'S Nails,Uñas/Nails,Salon Uñas,Ypané,,"MINISTRO MACIEL casi, Ypané 111805, Paraguay",-25.4365199,-57.5038083,0972 347863,,5.0,1,False,65,B,establishment|point_of_interest|spa
Posada Turística 6 Hermanos,Otros,General,San Cosme y Damián,,"Avenida 24 de diciembre, San Cosme y Damián 071901, Paraguay",-27.3111959,-56.3292832,0985 823264,http://www.senatur.gov.py/index.php?option=com_content&view=article&id=73:posadas-de-paraguay,4.7,175,True,65,B,establishment|lodging|point_of_interest
Hada nails,Uñas/Nails,Salon Uñas,Caacupé,Barrio San Blas,"JV33+3W3, Calle Pirayu, Caacupé 030108, Paraguay",-25.3973554,-57.1452079,0984 562204,,5.0,1,False,65,B,beauty_salon|establishment|point_of_interest
BLUE SPA - BELLEZA,Spa/Wellness,Spa,Caacupé,Barrio Pozo De La Virgen,"JV95+WP2 M. Gomez, Caacupé 030103, Paraguay",-25.3802327,-57.1407485,,,5.0,4,False,65,B,establishment|point_of_interest
Amo vivir,Gimnasio/Fitness,General,Caacupé,Barrio Pozo De La Virgen,"JV85+42X, Caacupé 030103, Paraguay",-25.3846418,-57.1423816,,,5.0,1,False,65,B,establishment|gym|health|point_of_interest
Samir Bughdadi Tattoo Gallery,Tatuajes/Piercing,General,Asunción,,"Malutin, Asunción 001411, Paraguay",-25.287667,-57.5780041,0986 108144,https://instagram.com/sb.tattoogallery?igshid=YmMyMTA2M2Y=,4.7,14,True,65,B,establishment|point_of_interest|store
Granja San Cosme y Damian,Otros,General,Primero de Marzo,,"V2FH+M6X, Primero de Marzo 031504, Paraguay",-25.1257544,-56.9718867,0981 329933,,4.7,3,False,65,B,establishment|food|point_of_interest
Costa A Zul,Otros,General,Itauguá,,"Tte Esteban Martínez, Itauguá 110611, Paraguay",-25.3938662,-57.3536247,0981 645849,,5.0,1,False,65,B,establishment|health|point_of_interest
Peluquería Julia compra de cabellos,Peluqueria,General,Itauguá,,"@juliacano29082015@gmail.com, Itauguá 110619, Paraguay",-25.3669912,-57.3978931,0984 836495,,3.5,4,False,65,B,establishment|hair_care|point_of_interest
JBnailsartOficial,Uñas/Nails,Salon Uñas,Ypané,,"HF3G+RWQ, Ypané 111810, Paraguay",-25.4454057,-57.5226508,0976 520899,,5.0,1,False,65,B,beauty_salon|establishment|point_of_interest
Maguinails,Uñas/Nails,Salon Uñas,Ypane,,"Ruta Ytororo, Ypane 1246, Paraguay",-25.4499045,-57.5334867,0985 571687,,5.0,3,False,65,B,establishment|point_of_interest|spa
Mbopi tattoo ink,Tatuajes/Piercing,General,Coronel Oviedo,,"Anibal Espinola 3300, Cnel. Oviedo 050116, Paraguay",-25.4693258,-56.4547807,0981 093992,,5.0,2,False,65,B,establishment|point_of_interest|store
Kari Nails,Uñas/Nails,Salon Uñas,Coronel Oviedo,Barrio Santa Lucia,"3300 Coronel oviedo, Cnel. Oviedo 3300, Paraguay",-25.4349023,-56.431141,0992 787629,,5.0,1,False,65,B,beauty_salon|establishment|point_of_interest
Maga Nails,Uñas/Nails,Salon Uñas,Coronel Oviedo,Barrio General Caballero,"Tuyuti 3300, Cnel. Oviedo 050107, Paraguay",-25.443756,-56.4441237,0991 276828,,5.0,1,False,65,B,beauty_salon|establishment|point_of_interest
Estar Bien en Sanber,Otros,General,San Bernardino,,"Cerro Cora 605, San Bernardino 031602, Paraguay",-25.3099956,-57.2908243,0984 230510,,5.0,4,False,65,B,establishment|point_of_interest|store
Brian Tattoo Studio 145,Tatuajes/Piercing,Tattoo Studio,San Bernardino,,"2DA PTDA 9999, San Bernardino 031604, Paraguay",-25.3363449,-57.2688561,0983 050273,,5.0,4,False,65,B,establishment|point_of_interest|store
San Ber Gym,Gimnasio/Fitness,Gimnasio,San Bernardino,,"MPR2+8CP, Colonos Alemanes, San Bernardino 031602, Paraguay",-25.3092349,-57.29895599999999,,,5.0,1,False,65,B,establishment|gym|health|point_of_interest
Container Lodge San Bernardino,Spa/Wellness,General,San Bernardino,,"0000, San Bernardino 031607, Paraguay",-25.2724503,-57.2754185,0974 408185,https://instagram.com/containerlodge.sb?igshid=MWI4MTIyMDE=,5.0,3,True,65,B,establishment|lodging|point_of_interest|spa
ROMI FIGUEREDO especialista en cejas y pestañas,Pestañas/Cejas,General,Luque,,"Sauce &, José Martí, Luque 110933, Paraguay",-25.2698691,-57.5051457,0991 609753,,5.0,2,False,65,B,beauty_salon|establishment|point_of_interest
SR Nails,Uñas/Nails,Salon Uñas,San Bernardino,,"Avenida Neuman, entre avenida central y, San Bernardino 031604, Paraguay",-25.3427693,-57.2743422,0974 928955,,5.0,4,False,65,B,beauty_salon|establishment|point_of_interest
Lizza Depilaciones - San Ber,Depilacion,General,San Bernardino,,"Guillermo Neumann y, San Bernardino 031602, Paraguay",-25.3058537,-57.2972015,0991 836595,,5.0,2,False,65,B,beauty_salon|establishment|hair_care|point_of_interest
Rolo Art Tattoo Studio,Tatuajes/Piercing,Tattoo Studio,Coronel Oviedo,,"C. Marista, Cnel. Oviedo 050122, Paraguay",-25.4683592,-56.4318049,0972 795201,,4.7,3,False,65,B,establishment|point_of_interest|store
AV Ink Tattoo Studio,Tatuajes/Piercing,Tattoo Studio,Coronel Oviedo,Barrio General Caballero,"Av. 1ero de Marzo, Cnel. Oviedo 050108, Paraguay",-25.4411532,-56.4480012,0981 050691,https://m.facebook.com/antovaldezmakeup/,4.7,15,True,65,B,establishment|point_of_interest
Magdy Belleza Y Spa,Spa/Wellness,Spa,Santa Rosa del Aguaray,,"de ycuamandyyu, Santa Rosa del Aguaray 021804, Paraguay",-23.8098801,-56.5048896,0991 726930,https://www.facebook.com/profile.php?id=100073348254019,5.0,1,True,65,B,beauty_salon|establishment|hair_care|point_of_interest
Bonita Cosmeticos,Estetica/Facial,Perfumeria,Ñemby,,"JF43+CV9, 9 de Agosto, Ñemby 111214, Paraguay",-25.3939585,-57.54525940000001,0992 572541,,5.0,4,False,65,B,establishment|point_of_interest|store
ALEBEN COSMÉTICOS,Otros,General,Ñemby,,"Sta. Rosa, Ñemby 111214, Paraguay",-25.3944695,-57.54772399999999,0983 533244,,5.0,4,False,65,B,establishment|point_of_interest|store
Sandra Jazmin Makeup,Maquillaje,General,Ñemby,,"Unnamed Road, Ñemby 111226, Paraguay",-25.4386846,-57.5340522,0985 554369,https://instagram.com/sandrajazminmakeup?utm_medium=copy_link,5.0,17,True,65,B,beauty_salon|establishment|point_of_interest
KUREPA TATUAJES,Tatuajes/Piercing,General,Lambaré,,"M99V+5VJ, Alejo Garcia, Lambaré 110711, Paraguay",-25.3320417,-57.60535160000001,0961 777025,,5.0,1,False,65,B,establishment|point_of_interest
La lokura del Tattoo,Uñas/Nails,General,Lambaré,,"Andrés Gelly y, Lambaré 110731, Paraguay",-25.3631916,-57.6031069,0984 515746,,4.8,4,False,65,B,establishment|point_of_interest|store
Danny tattoo,Tatuajes/Piercing,General,Lambaré,,"Campo Via 244, Lambaré 110725, Paraguay",-25.3447231,-57.6332163,0981 652103,,5.0,1,False,65,B,establishment|point_of_interest|spa
F4NT4SM4 Tattoo Studio,Tatuajes/Piercing,Tattoo Studio,Caacupé,,"San Francisco, Caacupé 030104, Paraguay",-25.3798499,-57.128181,0991 506901,,5.0,1,False,65,B,establishment|point_of_interest|store
Nails Jazmin,Uñas/Nails,Salon Uñas,Lambaré,,"MC56+M73, Lambaré 110715, Paraguay",-25.3408668,-57.5893265,,,4.9,15,False,65,B,beauty_salon|establishment|point_of_interest
"Katherin Solis, Studio de Belleza",Otros,General,Caacupé,,"Dr Eligio Ayala, Caacupé 030103, Paraguay",-25.3845698,-57.139182,0971 323285,,5.0,1,False,65,B,establishment|point_of_interest|store
Studio 222,Salon de Belleza,General,Fernando de la Mora,Fernando Zona Sur,"&, Fernando de la Mora 110316, Paraguay",-25.345139,-57.5530053,0972 205031,https://www.instagram.com/studio222.py?igsh=MXJ2NXZiYzFhbzhvMw==&utm_source=qr,4.4,7,True,64,B,beauty_salon|establishment|point_of_interest
Clínica de la Familia del CEPEP San Lorenzo (Nuevo Edificio),Salon de Belleza,General,San Lorenzo,Centro de San Lorenzo,"Av. Fernando de Pinedo, San Lorenzo 111422, Paraguay",-25.3458844,-57.51408199999999,0985 600473,https://cepep.org.py/clinicas/san-lorenzo,4.4,94,True,64,B,beauty_salon|establishment|health|point_of_interest
Salon de belleza de kari,Salon de Belleza,General,Puerto Iguazú,,"N3378 Puerto Iguazú, Misiones Province, Argentina",-25.6173903,-54.5816999,,,4.1,8,False,64,B,establishment|hair_care|point_of_interest
Beauty Jac'rom,Salon de Belleza,General,Pedro Juan Caballero,,"Felix Perez Cardozo, Pedro Juan Caballero 130119, Paraguay",-22.5590115,-55.7394873,,,4.3,6,False,64,B,beauty_salon|establishment|point_of_interest
Salon de belleza Lo de Nathy,Salon de Belleza,General,Concepción,,"Ntra. Sra. de la Concepcion, Concepción 010108, Paraguay",-23.412044,-57.4489481,,,4.3,7,False,64,B,beauty_salon|establishment|hair_care|point_of_interest
ROMMY PELUQUERIA FEMININO Y MASCULINO,Peluqueria,General,Asunción,,"Asunción 001412, Paraguay",-25.2951108,-57.58064830000001,0981 822928,http://www.rommy.com.py/,4.0,53,True,64,B,establishment|hair_care|health|point_of_interest
Marie Carol Beauty & Lifestyle,Salon de Belleza,General,Asunción,,"Edificio Atrium, Dr. Francisco Morra y, Asunción 1807, Paraguay",-25.2932895,-57.5782509,0986 610300,https://mariecarol.com.py/,4.3,66,True,64,B,beauty_salon|establishment|hair_care|point_of_interest
Centro Integral De Belleza,Salon de Belleza,General,Lambaré,,"M95G+G43, Unnamed Road, Lambaré 110725, Paraguay",-25.3412262,-57.6247048,,,4.4,8,False,64,B,beauty_salon|establishment|point_of_interest
Andrea Celeste Beauty Studio,Salon de Belleza,General,Ciudad del Este,,"F9CF+XW8, Av. Campo Vía, Cd. del Este 100150, Paraguay",-25.5274152,-54.6255362,0975 340119,https://www.instagram.com/andreaceleste_beautystudio/,4.3,7,True,64,B,beauty_salon|establishment|hair_care|point_of_interest
Mechi Alfonzo,Peluqueria,General,Lambaré,,"Av Cacique Lambare &, M94R+MGF, Teniente Fariña, Lambaré 110720, Paraguay",-25.3433005,-57.608712,,,4.4,9,False,64,B,establishment|hair_care|point_of_interest
GLAM - Belleza y Estética,Salon de Belleza,General,San Estanislao,,"8HH4+XGQ, Defensores del Chaco, San Estanislao 020803, Paraguay",-24.6700295,-56.4436392,,,4.4,9,False,64,B,beauty_salon|establishment|point_of_interest
Peluqueria Eli,Peluqueria,General,Villa Elisa,,"JCVH+7F6, Av. Americo Picco, Villa Elisa 111503, Paraguay",-25.3568332,-57.5713531,,,4.3,7,False,64,B,establishment|hair_care|point_of_interest
Ruth Rolón Make-Up,Salon de Belleza,General,Ciudad del Este,,"F8PC+FC, Ciudad del Este 100174, Paraguay",-25.5139019,-54.6790068,0992 298325,https://www.facebook.com/Ruth-Rol%C3%B3n-Make-Up-311294009701843/,4.4,7,True,64,B,beauty_salon|establishment|point_of_interest|store
Yessica Nails Hair,Peluqueria,Salon Uñas,Bella Vista Sur,,"Trinidad esquina, Bella Vista Sur 6310, Paraguay",-27.0493704,-55.5790868,,,4.2,5,False,64,B,establishment|hair_care|point_of_interest
Glam Forever Beauty,Salon de Belleza,General,San Lorenzo,Centro de San Lorenzo,"MF5R+J8J, Coronel Bogado, San Lorenzo 111423, Paraguay",-25.3406029,-57.50911939999999,0982 963776,https://www.instagram.com/glamforeverbeauty?igsh=MTR3eDU3YW4xMjVueA%3D%3D&utm_source=qr,4.2,5,True,64,B,beauty_salon|establishment|point_of_interest
Salon De Belleza Luck,Salon de Belleza,General,Hohenau,,"W88V+8X9, Hohenau 071401, Paraguay",-27.0842074,-55.6550129,,,4.3,6,False,64,B,establishment|hair_care|health|point_of_interest
Marina Coifure,Peluqueria,General,Villarrica,,"6HF2+WMC, Coronel Félix Bogado, Villarrica 040103, Paraguay",-25.7752,-56.4483548,,,4.1,7,False,64,B,establishment|hair_care|health|point_of_interest
Depilação Rose,Salon de Belleza,General,,,"Bario Nueva Santa Rita Santa Rita, 7540, Paraguay",-25.8117469,-55.1010389,0983 987429,https://instagram.com/rosemeri8191?utm_medium=copy_link,4.2,6,True,64,B,beauty_salon|establishment|hair_care|point_of_interest
Bella Beauty salón,Peluqueria,General,Ciudad del Este,,"Av San José Ciudad del Este, Cd. del Este 7000, Paraguay",-25.5121021,-54.6445444,0984 564866,https://instagram.com/bella_torreani?utm_medium=copy_link,4.1,7,True,64,B,establishment|hair_care|point_of_interest
Andrea González studio,Peluqueria,General,Coronel Oviedo,Barrio General Caballero,"HH56+39V, Dr.Blas Garay, Cnel. Oviedo 050107, Paraguay",-25.4422628,-56.4390843,,,4.4,9,False,64,B,establishment|hair_care|point_of_interest
Centro De Estética Juani,Peluqueria,General,Pilar,,"4PR3+9CM, Pilar 120103, Paraguay",-26.859046,-58.2964391,,,4.2,5,False,64,B,establishment|hair_care|point_of_interest
Cintia Coiffure,Salon de Belleza,General,Mariano Roque Alonso,Caacupe Mi,"Corrales & Ballivian, Mariano Roque Alonso, Paraguay Mariano Roque Alonso, Mariano Roque Alonso 2040, Paraguay",-25.2107078,-57.5323246,0991 835955,https://www.facebook.com/celeste.gara.9,4.3,6,True,64,B,beauty_salon|establishment|hair_care|point_of_interest
Salón De Belleza Nelly,Peluqueria,General,Coronel Bogado,,"Tacuary 1630, Cnel. Bogado 070803, Paraguay",-27.1676327,-56.2336764,,,4.2,5,False,64,B,establishment|hair_care|point_of_interest
Peluquería y Barberia HBARBER,Peluqueria,General,Bella Vista Sur,,"Capitán Meza, Bella Vista Sur 0205, Paraguay",-27.0456383,-55.58079309999999,,,4.2,5,False,64,B,establishment|hair_care|point_of_interest
iStore - iPhone Store Py Suc Ciudad Del Este - CDE - iShop,Otros,General,Ciudad del Este,,"Piso 10, Oficina, Edifício Diamante, arriba de Chenson Outlet, Abay, Cd. del Este 100136, Paraguay",-25.5113334,-54.6108705,0983 420441,https://www.instagram.com/iphonestorepy/,3.7,33,True,63,B,establishment|point_of_interest|store
Queen Of barber,Barberia,General,Presidente Franco,,"011518, Pdte. Franco 100211, Paraguay",-25.5529487,-54.6327187,0994 916020,,3.7,3,False,63,B,establishment|hair_care|health|point_of_interest
"DermaRey Ponta Porã | Harmonização Facial, Botox, Fios de Sustentação, Preenchimento",Estetica/Facial,General,,Centro,"R. 18 de Julho, Sala A - Centro, Ponta Porã - MS, 79904-724, Brazil",-22.5505601,-55.72100330000001,(67) 99215-4863,,3.6,5,False,63,B,establishment|point_of_interest|store
Liz Robles Nails,Uñas/Nails,Salon Uñas,Concepción,,"Av. Pdte. Eligio Ayala, Concepción 010110, Paraguay",-23.4142692,-57.4447105,0975 247936,,3.9,8,False,63,B,establishment|point_of_interest|spa
Nails Art by Mariam,Uñas/Nails,Salon Uñas,San Lorenzo,,"JFFP+P2Q, Unnamed Road, San Lorenzo 111460, Paraguay",-25.3756671,-57.51489669999999,0994 483141,,3.8,5,False,63,B,establishment|health|point_of_interest
La Caleta Barberia/Tattoo,Barberia,General,Fernando de la Mora,Fernando Zona Sur,"MC2Q+F3Q, Itape, Fernando de la Mora 110332, Paraguay",-25.3487974,-57.56227379999999,0986 652357,,3.7,3,False,63,B,establishment|point_of_interest
Cabellos Paraguay,Otros,General,Itauguá,,"Calle San Roque 174, Itauguá 2740, Paraguay",-25.3739813,-57.398349,0982 787382,,3.9,8,False,63,B,establishment|point_of_interest|store
Lash Queen Py (Fdo. Zona Norte),Otros,General,Fernando de la Mora,,"Av. Mariscal Lopez &, Waldino Lovera, Fernando de la Mora 110311, Paraguay",-25.3103922,-57.5306547,0992 229222,,3.6,5,False,63,B,establishment|point_of_interest|store
Hāmonī Spa,Spa/Wellness,Spa,Ñemby,,"JF35+JX2, Bernardino Caballero, Ñemby 111216, Paraguay",-25.3960281,-57.54012269999999,0962 186996,https://www.facebook.com/Hamoni-Spa-105185774949205,3.5,8,True,63,B,beauty_salon|establishment|point_of_interest
