name,category,subcategory,city,neighborhood,address,lat,lng,phone,website,rating,total_reviews,has_website,deep_score,priority,types
Perla Carmona Beauty,Peluqueria,General,Ciudad del Este,,"Km5 1/2, Av Dr Ignacio Alberto Pane, Cd. del Este 100165, Paraguay",-25.5062149,-54.6544742,0981 533098,,5.0,6,False,77,A,establishment|hair_care|point_of_interest
"Karol, femenino y masculino",Peluqueria,General,Villa Elisa,,"De la Victoria, Villa Elisa 111501, Paraguay",-25.3448193,-57.5867932,0981 493260,,5.0,5,False,77,A,establishment|hair_care|point_of_interest
Ana Unisex,Salon de Belleza,General,Obligado,,"X92G+CJ8, Obligado 071701, Paraguay",-27.0489687,-55.6234299,0985 964122,,5.0,5,False,77,A,beauty_salon|establishment|point_of_interest
Eliana Coiffure,Peluqueria,General,Obligado,,"W9XF+22C, Obligado 071702, Paraguay",-27.0524405,-55.6274921,0985 811382,,4.8,8,False,77,A,establishment|hair_care|point_of_interest
Salón Roskel,Peluqueria,General,San Lorenzo,,"Patricio Colman y, San Lorenzo 1234, Paraguay",-25.3417436,-57.49674829999999,0972 501846,,5.0,5,False,77,A,establishment|hair_care|point_of_interest|store
AlonCoiffure,Peluqueria,General,San Lorenzo,,"Calixto Ruíz, San Lorenzo 111406, Paraguay",-25.3119869,-57.51114219999999,0983 240233,https://www.instagram.com/aloncoiffure?igsh=NHB2MzdmMWJlYjd6&utm_source=qr,5.0,21,True,77,A,establishment|hair_care|point_of_interest
AV BEAUTY,Peluqueria,General,San Lorenzo,,"Teófilo Sanchez, Jose Maria Bruguez, San Lorenzo 2160, Paraguay",-25.3588407,-57.4979524,0994 488528,,5.0,6,False,77,A,establishment|hair_care|point_of_interest
PONTE BELLA SALÓN,Salon de Belleza,General,Concepción,Barrio Inmaculada,"San Jose, Concepción 010106, Paraguay",-23.4013335,-57.4465333,0985 624128,,4.6,9,False,77,A,beauty_salon|establishment|point_of_interest
"Peluqueria Valeria, Studio Mati Peters",Peluqueria,General,Santa Rita,,"6W25+R3X, Santa Rita 101302, Paraguay",-25.7978901,-55.09227629999999,0983 672754,,5.0,5,False,77,A,beauty_salon|establishment|point_of_interest
AIDEE COIFFURE,Salon de Belleza,General,Villa Elisa,San Juan,"24 de Junio, &, Villa Elisa 111505, Paraguay",-25.3626344,-57.59339980000001,0981 183247,,4.7,7,False,77,A,beauty_salon|establishment|point_of_interest
BL DermoEstética,Salon de Belleza,General,,,"Mauricio Cardozo Ocampo Hernandarias, 7220, Paraguay",-25.4779393,-54.6240806,0992 769838,https://facebook.com/bldermoestetica,4.5,26,True,77,A,beauty_salon|establishment|point_of_interest
Punto de Belleza Campo 9,Peluqueria,General,Doctor Juan Eulogio Estigarribia,,"3660 Campo 9, Dr Juan Eulogio Estigarribia 3660, Paraguay",-25.3674547,-55.70443479999999,0973 552960,https://www.instagram.com/puntodebellezacampo9?igsh=dGF0enpjd3p1cW1s,4.6,22,True,77,A,establishment|hair_care|point_of_interest
“Salão de beleza carminha”,Salon de Belleza,General,Doctor Juan Eulogio Estigarribia,,"Unnamed Road, Dr Juan Eulogio Estigarribia 051204, Paraguay",-25.3754014,-55.69341679999999,0971 431705,,4.9,9,False,77,A,beauty_salon|establishment|point_of_interest
Madii BEAUTY,Salon de Belleza,General,Hernandarias,,"Puerto Rico, Hernandarias 100510, Paraguay",-25.4072874,-54.62257169999999,0973 404312,,5.0,5,False,77,A,beauty_salon|establishment|point_of_interest
Peluquería Ámbar,Peluqueria,General,Hernandarias,,"Aquidabán, Hernandarias 100508, Paraguay",-25.4031734,-54.637807,0992 549270,,5.0,9,False,77,A,establishment|hair_care|point_of_interest
DepiLife,Salon de Belleza,General,Asunción,,"Eusebio Lillo Robles 1281, Asunción 1849, Paraguay",-25.287933,-57.57711880000001,0984 639623,https://www.depilife.com.py/,4.9,221,True,77,A,beauty_salon|establishment|hair_care|health|point_of_interest
Miss Pestañas Luque,Pestañas/Cejas,General,Luque,,"PGJ4+6FJ Teniente, Rojas Silva esquina, Luque 110921, Paraguay",-25.2644667,-57.4892056,0993 307233,,4.0,20,False,77,A,beauty_salon|establishment|point_of_interest
Nijes salón,Salon de Belleza,General,Luque,,"Mcal. Estigarribia, Luque 110920, Paraguay",-25.2611403,-57.4864177,0981 818093,,5.0,8,False,77,A,beauty_salon|establishment|point_of_interest
El Paraje Camping,Spa/Wellness,General,Piribebuy,,"Mayor Hilario Amarilla S/N, Piribebuy 031408, Paraguay",-25.4570013,-57.0102707,0974 511111,http://www.elparajecamping.com/,4.4,259,True,77,A,establishment|lodging|point_of_interest|spa
Barbacho,Peluqueria,General,Limpio,,"Fernando de la mora esquina, Limpio 2020, Paraguay",-25.1827065,-57.4835021,0972 105902,,4.8,8,False,77,A,establishment|hair_care|health|point_of_interest
La perla Salon,Salon de Belleza,General,Luque,,"Rojas Silva &, PGM7+WW3, Av. Corrales, Luque 110920, Paraguay",-25.2652366,-57.4852172,0972 611566,,5.0,5,False,77,A,beauty_salon|establishment|point_of_interest
C&A Salón de Belleza,Peluqueria,General,Limpio,,"Gral. Elizardo Aquino 3232, Limpio 110813, Paraguay",-25.168729,-57.47508209999999,0984 355503,,4.7,9,False,77,A,establishment|hair_care|point_of_interest
Salon de Belleza Valeria Valdez,Salon de Belleza,General,Limpio,,"Mcal. Estigarribia, Limpio 2020, Paraguay",-25.1708091,-57.4742324,0982 765442,,5.0,7,False,77,A,establishment|hair_care|point_of_interest
Yaguaron Suite,Otros,General,Yaguarón,,"CPQ4+X49, Yaguarón 091501, Paraguay",-25.5600889,-57.2946424,0981 638539,https://www.facebook.com/Yaguaron-Suite-1038666446189850/,4.2,60,True,77,A,establishment|lodging|point_of_interest
ALANA FLEITAS STUDIO SUC LUQUE,Salon de Belleza,General,Luque,,"Gral. Bernardino Caballero 14, Luque 110932, Paraguay",-25.2685932,-57.49353809999999,0986 842238,,5.0,9,False,77,A,beauty_salon|establishment|point_of_interest|spa
Juanda Style,Peluqueria,General,Villa Elisa,,"JCC4+R42, Villa Elisa 111512, Paraguay",-25.3779874,-57.5947359,,,5.0,20,False,77,A,establishment|hair_care|health|point_of_interest
Estilista Victoria,Salon de Belleza,General,Yaguarón,,"CPW6+QG9, Yaguarón 091501, Paraguay",-25.5528384,-57.2881928,0971 956453,,4.7,6,False,77,A,beauty_salon|establishment|point_of_interest
Irma Duarte Salon de Belleza,Salon de Belleza,General,Yaguarón,,"CPW6+83J, Yaguarón 091501, Paraguay",-25.5541693,-57.28984879999999,0975 673504,,5.0,6,False,77,A,establishment|hair_care|point_of_interest
Mandalas Peluquería Unisex,Peluqueria,General,Yaguarón,,"Manuel Cabañas 615, Yaguarón 091503, Paraguay",-25.5639721,-57.28532999999999,0992 694044,,5.0,5,False,77,A,establishment|hair_care|point_of_interest
George Peluquería,Peluqueria,General,Pilar,,"4PR3+2HP, Paolo Alberzoni, Pilar 120103, Paraguay",-26.8599023,-58.2960551,,,4.9,38,False,77,A,establishment|hair_care|point_of_interest
Peluquería Obregon Limpio,Peluqueria,General,Limpio,,"RGRG+J5X, Av. San José, Limpio 110814, Paraguay",-25.1583877,-57.47451829999999,0992 241899,,5.0,6,False,77,A,establishment|hair_care|point_of_interest
Mayra-Salon,Salon de Belleza,General,Limpio,,"Rincon del Peñon la Esperanza, Limpio 110809, Paraguay",-25.1557143,-57.482673,0986 815721,,5.0,9,False,77,A,establishment|hair_care|point_of_interest
"Balneario Aguas Nacientes, Piribebuy",Otros,General,Cerro Porteño,,"G2QG+3C8, Cerro Porteño 031408, Paraguay",-25.4623388,-56.97390919999999,0971 506085,,4.4,31,False,77,A,establishment|lodging|point_of_interest
Julio Gonzalez. Salón Masculino,Peluqueria,General,Hohenau,,"Av. San Roque Gonzalez, Hohenau 6090, Paraguay",-27.0727866,-55.64206890000001,0985 246715,https://m.facebook.com/Fashi%C3%B3n-Hombres-177138922306447/,4.9,32,True,77,A,establishment|hair_care|health|point_of_interest
Fashion Look Coiffure,Peluqueria,General,Concepción,,"HHV6+HFQ, Concepción 010109, Paraguay",-23.4060465,-57.4387669,,,4.8,21,False,77,A,establishment|hair_care|health|point_of_interest
Podóloga y Estética Integral Anamar,Salon de Belleza,General,Coronel Oviedo,Barrio San Isidro,"Mariscal Estigarribia 898, Coronel Oviedo 3300, Paraguay",-25.4558722,-56.445963,0971 865044,,4.7,7,False,77,A,beauty_salon|doctor|establishment|hair_care|health|point_of_interest|spa
In Natural,Peluqueria,General,San Lorenzo,,"10 De Agosto 731, entre Coronel Romero y, San Lorenzo 111423, Paraguay",-25.3456792,-57.506316,0982 457513,https://m.facebook.com/InNaturalBeautyForm/?ref=page_internal&mt_nav=0,4.7,24,True,77,A,establishment|hair_care|point_of_interest
Sady Caballero Makeup Studio,Maquillaje,General,San Lorenzo,Centro de San Lorenzo,"Cerro Cora casi, San Lorenzo 111423, Paraguay",-25.3405811,-57.5101088,0981 731471,,4.3,25,False,77,A,beauty_salon|establishment|point_of_interest
Seda Cosmetica,Estetica/Facial,General,San Lorenzo,Centro de San Lorenzo,"Julia Miranda Cueto, San Lorenzo 111430, Paraguay",-25.3468371,-57.511183,(021) 570 0188,,4.4,27,False,77,A,establishment|point_of_interest|store
Yanni Gysin - Salon,Salon de Belleza,General,Obligado,,"X929+2Q8, Obligado 071702, Paraguay",-27.0502218,-55.6303373,0992 360744,,5.0,5,False,77,A,beauty_salon|establishment|point_of_interest
Peluquería Sole,Peluqueria,General,Obligado,,"W9X8+QJX, Av. Fulgencio Yegros, Obligado 071702, Paraguay",-27.0505207,-55.6333886,0985 517507,,4.8,6,False,77,A,establishment|hair_care|point_of_interest
DepilBeauty,Salon de Belleza,General,San Lorenzo,,"Alberto, Sánchez Benítez, San Lorenzo 111425, Paraguay",-25.3373787,-57.4943591,0985 324202,,5.0,5,False,77,A,beauty_salon|establishment|hair_care|point_of_interest
El Salón De Aliz.,Salon de Belleza,General,Concepción,,"8 Proyectada, Concepción 010105, Paraguay",-23.4039606,-57.4289608,0976 864455,,4.8,6,False,77,A,beauty_salon|establishment|point_of_interest
Fabiola Beauty Salón,Salon de Belleza,General,Concepción,,"Dr. Rodriguez De Francia, Concepción 8700, Paraguay",-23.4047249,-57.4363347,0983 433302,,4.6,9,False,77,A,beauty_salon|establishment|hair_care|point_of_interest
Salón de belleza Marce,Salon de Belleza,General,Fernando de la Mora,Fernando Zona Norte,"Curupayty 1988, Fernando de la Mora 110313, Paraguay",-25.3294322,-57.53977579999999,0981 515168,https://www.facebook.com/SlonDeBellezaMarce/,4.8,40,True,77,A,beauty_salon|establishment|hair_care|point_of_interest
"Diana Sosa ""Hair & Beauty Expert",Peluqueria,General,Ñemby,,"Santa Elena 317, Ñemby 111222, Paraguay",-25.405307,-57.5229673,0984 369143,,4.8,9,False,77,A,establishment|hair_care|point_of_interest|shopping_mall
Mabilab Medicina Diagnostica,Otros,General,Ñemby,,"Defensores del Chaco, Ñemby 111214, Paraguay",-25.396343,-57.5454444,0981 430798,,4.3,46,False,77,A,doctor|establishment|health|point_of_interest
Salón de Belleza CLARY,Salon de Belleza,General,Ñemby,,"Ñemby 111201, Paraguay",-25.3760828,-57.55999509999999,0984 368220,,4.9,9,False,77,A,beauty_salon|establishment|point_of_interest
Rox Vil tu peluquería,Peluqueria,General,Concepción,,"Dr. Rodriguez De Francia casi, Concepción 010109, Paraguay",-23.4045068,-57.43939469999999,0975 915188,,4.8,5,False,77,A,beauty_salon|establishment|point_of_interest
Alma Spa,Spa/Wellness,Spa,San Lorenzo,,"Jacaranda, Tajy, San Lorenzo 111403, Paraguay",-25.3152818,-57.51810649999999,0974 232300,,4.3,6,False,77,A,establishment|health|point_of_interest|spa
Lo de Carol by Luxury Hair,Peluqueria,General,Ciudad del Este,,"C. Boqueron 305, Cd. del Este 100136, Paraguay",-25.5126955,-54.6119564,0973 227763,,4.8,6,False,77,A,beauty_salon|establishment|point_of_interest
BELLEZA INTEGRAL JENNIFER,Salon de Belleza,General,Ciudad del Este,,"F9QQ+PR8, Av. Carlos Antonio López, Cd. del Este 100136, Paraguay",-25.510801,-54.6108638,0992 635065,,5.0,5,False,77,A,beauty_salon|establishment|point_of_interest
KOKO Beauty Center,Peluqueria,General,San Lorenzo,,"Manuel Ortiz Guerrero Mayor Eduardo Vera San Lorenzo, San Lorenzo 0010, Paraguay",-25.3574132,-57.514197,0982 379825,https://instagram.com/kokobeautycenter_?utm_medium=copy_link,4.5,31,True,77,A,establishment|hair_care|point_of_interest
Ana Miranda Coiffure,Peluqueria,General,Yguazú,,"100901, Yguazú 100901, Paraguay",-25.4640263,-54.9866427,0973 228885,,4.5,8,False,77,A,establishment|hair_care|point_of_interest
Peluqueria Nuevo Estilo,Peluqueria,General,Pedro Juan Caballero,,"F736+VJJ, 14 de Mayo, Pedro Juan Caballero 130111, Paraguay",-22.5452797,-55.73848820000001,,,4.9,20,False,77,A,establishment|hair_care|point_of_interest
Aerobic Gym,Gimnasio/Fitness,Gimnasio,Fernando de la Mora,Fernando Zona Sur,"MC5F+G4H, Francisco Vergara, Fernando de la Mora 110328, Paraguay",-25.3411967,-57.57712710000001,,,4.1,22,False,77,A,establishment|gym|health|point_of_interest
Peluqueria Tia Letty,Peluqueria,General,Concepción,,"HHX8+W2R, Concepción 010105, Paraguay",-23.4001295,-57.4349925,,,4.8,21,False,77,A,establishment|hair_care|health|point_of_interest
Cabellos & Cia,Salon de Belleza,General,Santa,,"Monseñor Agustín Van Haken, Santa 7540, Paraguay",-25.800705,-55.0915084,0981 660912,,5.0,7,False,77,A,beauty_salon|establishment|point_of_interest
"RM nails ""Tratamiento-Spa""",Spa/Wellness,Spa,Coronel Bogado,,"Mayor Peralta 499, Cnel. Bogado 070803, Paraguay",-27.1663631,-56.2345687,0973 885227,,4.0,6,False,77,A,beauty_salon|establishment|point_of_interest
"Peluqueria""LauLauFer""",Peluqueria,General,Coronel Bogado,,"Sgto. Duré, Cnel. Bogado 070803, Paraguay",-27.1685989,-56.2348835,0994 577962,,4.8,5,False,77,A,establishment|hair_care|point_of_interest
Extensiones de cabello caracol,Peluqueria,General,Concepción,,"Freire 522, local 153, 4030000 Concepción, Bío Bío, Chile",-36.8265738,-73.0528025,9 8816 0048,,5.0,6,False,77,A,establishment|hair_care|point_of_interest|store
King's chair barber shop,Peluqueria,Barberia Moderna,Concepción,,"Av. Agustin Fernando De Pinedo, Concepción 010113, Paraguay",-23.4190902,-57.4412905,0975 299517,,4.8,5,False,77,A,establishment|hair_care|health|point_of_interest
sebato gym,Gimnasio/Fitness,Gimnasio,Concepción,,"Ntra. Sra. de la Concepcion, Concepción 010108, Paraguay",-23.4081652,-57.448885,0985 410515,,4.1,8,False,77,A,establishment|gym|health|point_of_interest
Estética Clara,Peluqueria,General,Limpio,,"centro, Limpio 110813, Paraguay",-25.1676819,-57.4765048,0971 526508,,4.8,5,False,77,A,establishment|hair_care|point_of_interest
Bonne Glamour,Salon de Belleza,General,Lambaré,,"Fulgencio Yegros, Lambaré 110718, Paraguay",-25.3433336,-57.6014169,0984 123127,,4.8,6,False,77,A,beauty_salon|establishment|point_of_interest
Salón De Belleza Rossy,Peluqueria,General,Coronel Oviedo,Barrio Santa Lucia,"HHC7+476, Coronel Oviedo 050102, Paraguay",-25.4300443,-56.4354703,0992 551818,,4.9,9,False,77,A,establishment|hair_care|point_of_interest
Rossana Dominguez Alisados,Peluqueria,General,San Lorenzo,,"Profesora Amalia Giménez, San Lorenzo 170901, Paraguay",-25.3820184,-57.5252834,0981 728986,,5.0,5,False,77,A,establishment|hair_care|point_of_interest
Yeny Atelier,Peluqueria,General,Obligado,,"Calle Santa Rosa, Obligado 071703, Paraguay",-27.0576748,-55.611174,0985 811220,,4.8,5,False,77,A,establishment|hair_care|point_of_interest
Multishop Importados,Otros,General,Ciudad del Este,,"F9QQ+PR8, Av. Carlos Antonio López, Cd. del Este 100136, Paraguay",-25.5107172,-54.6104199,505987,,4.2,45,False,77,A,establishment|point_of_interest|store
De la Cruz - Nails Spa,Spa/Wellness,Spa,Fernando de la Mora,Fernando Zona Sur,"Julia Miranda Cueto casi Pitiantuta Fernando de la Mora zona sur, Fernando de la Mora 1234, Paraguay",-25.32877,-57.551095,0985 575557,https://instagram.com/delacruznailspa?igshid=NTdlMDg3MTY=,4.0,21,True,77,A,establishment|point_of_interest|spa
Baires Coiffure,Peluqueria,General,Caaguazú,,"GXPM+3R6, 15 De Agosto, Caaguazú 050208, Paraguay",-25.4648384,-56.0154861,0976 464554,,5.0,8,False,77,A,establishment|hair_care|point_of_interest
Veronica Studio,Salon de Belleza,General,Caaguazú,,"Poniente Carlos A. López &, Tte A. Rojas Silva, Caaguazú 050207, Paraguay",-25.4716342,-56.0131338,0973 603429,,5.0,6,False,77,A,beauty_salon|establishment|point_of_interest
Maggie Bazán Studio,Salon de Belleza,General,Ñemby,,"Av. Caaguazú, Ñemby 111222, Paraguay",-25.4011278,-57.53149789999999,0976 328465,,5.0,5,False,77,A,beauty_salon|establishment|point_of_interest
Salón de Belleza Ruth,Peluqueria,General,Coronel Oviedo,Azucena,"La Residenta, Cnel. Oviedo 050118, Paraguay",-25.4529003,-56.4413825,0973 409950,,5.0,5,False,77,A,establishment|hair_care|point_of_interest
Delta Nu by You,Otros,General,Coronel Oviedo,Barrio General Caballero,"HH53+9C2, San Justo, Cnel. Oviedo 050108, Paraguay",-25.4416133,-56.4464917,0971 400046,,4.4,34,False,77,A,establishment|point_of_interest|store
Persia,Peluqueria,General,San Lorenzo,,"MF2Q+F35, 10 De Agosto, San Lorenzo 111431, Paraguay",-25.3488565,-57.5122533,0982 914597,https://m.facebook.com/profile.php?id=327532601209507&ref=content_filter,4.9,21,True,77,A,establishment|hair_care|point_of_interest
Peluquería Nancy,Peluqueria,General,Alberdi,,"Calle Mariscal Estigarribia, entre y, Alberdi 070802, Paraguay",-27.1595249,-56.2389527,0984 828039,,5.0,9,False,77,A,establishment|hair_care|point_of_interest
RenovArte Hair Center,Peluqueria,General,San Lorenzo,,"Branislava susnik 294 casi los sajones san lorenzo, San Lorenzo 0000, Paraguay",-25.3402823,-57.49263289999999,0992 876844,,5.0,9,False,77,A,establishment|hair_care|point_of_interest
Marlet Beauty Center,Peluqueria,General,San Lorenzo,,"MF4X+6CH, San Lorenzo 111429, Paraguay",-25.3444268,-57.5014007,0991 393819,,4.9,9,False,77,A,establishment|hair_care|point_of_interest
Andrés Cáceres Hairdresser,Peluqueria,General,Ciudad del Este,,"Emiliano R. Fernandez, Cd. del Este 100134, Paraguay",-25.5077223,-54.6128875,,,5.0,20,False,77,A,establishment|hair_care|point_of_interest
Johan Coiffure,Peluqueria,General,Ciudad del Este,,"Ciudad del Este 100139, Paraguay",-25.5285722,-54.6072247,0992 719202,https://www.facebook.com/johanmontielcoiffure,5.0,25,True,77,A,establishment|hair_care|point_of_interest
"""Neide Silva Beauty Salon """,Salon de Belleza,General,Itauguá,,"JM37+MVM, Felix de Azara, Itauguá 110607, Paraguay",-25.3957949,-57.335336,0972 539310,,5.0,7,False,77,A,beauty_salon|establishment|point_of_interest
MASAJE TERAPÉUTICO,Spa/Wellness,General,Ypané,,"Avda Bernardino Caballero, Ypané 111801, Paraguay",-25.4563189,-57.5076575,0981 220580,,5.0,4,False,75,A,establishment|health|physiotherapist|point_of_interest
Spa Eden Molas,Spa/Wellness,Spa,Asunción,,"PCGG+WW4, Comandante Pascual Urdapilleta, Asunción 001528, Paraguay",-25.2727369,-57.5726859,0994 946299,,5.0,2,False,75,A,establishment|point_of_interest|spa
AF Studio Barber,Barberia,General,Asunción,,"Av. Santísima Trinidad 1370, Asunción 001519, Paraguay",-25.2684782,-57.5646826,0994 879222,https://www.barberia.com.py/,4.9,245,True,75,A,establishment|hair_care|health|point_of_interest
Karai Barbero,Barberia,General,Asunción,,"23 De Octubre 292, Asunción 001411, Paraguay",-25.288638,-57.5878874,0981 541932,https://agendit.com.py/business/97781,5.0,220,True,75,A,establishment|hair_care|health|point_of_interest
Mostacho Barber 💈,Barberia,General,Asunción,,"González Belotto, Asunción 2050, Paraguay",-25.2481652,-57.55480180000001,0992 335998,https://sites.google.com/view/mostachobarber/inicio,4.9,85,True,75,A,beauty_salon|establishment|hair_care|health|point_of_interest|spa
DIVINA Centro de Estética,Spa/Wellness,General,Villa Del Rosario,,"Cancha Maracaná, Cra. 8, Villa Del Rosario, Norte de Santander, Colombia",7.838388399999999,-72.4715001,321 9205690,,5.0,2,False,75,A,establishment|point_of_interest|spa
"COMERCIAL ""DANILO""",Otros,General,Villa del Rosario,,"HVGH+3C, Villa del Rosario 021301, Paraguay",-24.424701,-57.12147539999999,0981 925394,,5.0,12,False,75,A,establishment|point_of_interest|store
Fiorella Cornet Nails,Uñas/Nails,Salon Uñas,Cerrito,,"2C2W+JV5, Cerrito 150202, Paraguay",-24.9984818,-57.55276929999999,0984 769276,,4.9,18,False,75,A,beauty_salon|establishment|point_of_interest
Camila Bogado Spa de Uñas,Spa/Wellness,Spa,Asunción,,"Ntra Sra del Carmen, Dr y, Asunción 1518, Paraguay",-25.2793614,-57.58291800000001,0985 453025,https://www.instagram.com/camilabogadospa?igsh=YmV4MXM1MHk1YmRv,4.9,17,True,75,A,establishment|point_of_interest|spa
"Tattoo e Piercing. (Taay, Tim maia)",Tatuajes/Piercing,Piercing Studio,,Jardim Universitario,"Rua eloah viera da silva - Jardim Universitario, Ponta Porã - MS, 79900-000, Brazil",-22.5645859,-55.6930293,(67) 99819-1399,,5.0,15,False,75,A,establishment|point_of_interest|store
Laíz Viana Studio de Pilates y Danza,Gimnasio/Fitness,Yoga/Pilates,Pedro Juan Caballero,Vila Militar II,"Rua, Pedro Juan Caballero 130123, Paraguay",-22.5580291,-55.716854,(67) 98446-8727,,4.7,3,False,75,A,establishment|health|point_of_interest
Dra. Giselle Hage,Otros,General,,Centro,"R. Tiradentes, 481 - Centro, Ponta Porã - MS, 79904-620, Brazil",-22.5360514,-55.72664959999999,(67) 98126-9482,,5.0,14,False,75,A,doctor|establishment|health|point_of_interest
Shiva.spa,Spa/Wellness,Spa,Ñemby,,"45, Ñemby 111216, Paraguay",-25.3976318,-57.5431125,0991 434763,,5.0,3,False,75,A,establishment|point_of_interest|spa
The_One_Barbers,Barberia,General,Ñemby,,"29 de Septiembre, Ñemby 111210, Paraguay",-25.3843838,-57.5589952,0983 186992,https://www.instagram.com/the_one_barbers?igsh=MWtjenR6bTFzcWdxdQ==,4.8,31,True,75,A,establishment|hair_care|health|point_of_interest
Estudio B,Gimnasio/Fitness,General,Fernando de la Mora,,"MFQ9+RW6, Nicasio Villalba, Fernando de la Mora 110311, Paraguay",-25.3104714,-57.5302331,0987 193643,,5.0,1,False,75,A,establishment|gym|health|point_of_interest
María Cecilia Estudio de Pilates,Gimnasio/Fitness,Yoga/Pilates,Fernando de la Mora,Fernando Zona Norte,"Ingavi, e/Confuso y, Fernando de la Mora 110310, Paraguay",-25.319338,-57.5270789,0971 858864,,5.0,1,False,75,A,establishment|gym|health|point_of_interest
Infinity Pilates Studio,Gimnasio/Fitness,Yoga/Pilates,Fernando de la Mora,Fernando Zona Norte,"110312, Teniente Ettiene, Fernando de la Mora 110312, Paraguay",-25.3208386,-57.5391437,0982 493635,https://www.instagram.com/infinitypilatespy?igsh=MWZheGplbGIzM3g0OQ==,5.0,10,True,75,A,establishment|gym|health|point_of_interest
Christian Martinez Barberia (Chrismar Barber),Barberia,General,Villarrica,,"Marginal Este, Villarrica 040103, Paraguay",-25.7754128,-56.4403511,0973 518399,,5.0,7,False,75,A,establishment|hair_care|point_of_interest
GTC - FDO,Gimnasio/Fitness,General,Fernando de la Mora,Fernando Zona Norte,"Villa Montes, Fernando de la Mora 110312, Paraguay",-25.3273102,-57.5348726,0994 208741,https://bento.me/gtc,4.7,111,True,75,A,establishment|gym|health|point_of_interest
"""Tu espacio y yo"" by chichu valiente",Spa/Wellness,Spa,Fernando de la Mora,,"2309 Fernando de la Mora, Fernando de la Mora 2309, Paraguay",-25.3048821,-57.547006,0983 336801,https://www.facebook.com/bychichuvaliente/,5.0,17,True,75,A,beauty_salon|establishment|point_of_interest|spa
Reductores Py Spa,Spa/Wellness,Spa,Fernando de la Mora,Fernando Zona Sur,"MC3M+V78, Fernando de la Mora 110331, Paraguay",-25.3452954,-57.56685659999999,0974 951785,,5.0,1,False,75,A,establishment|point_of_interest|spa
BM estudio de belleza y cosmetología,Estetica/Facial,General,Ñemby,,"Avenida Vasconcello camino a, Cerro Guy, Ñemby 111207, Paraguay",-25.3883703,-57.5434388,0972 535024,,5.0,11,False,75,A,establishment|point_of_interest|spa
Valeria Esmeraldino.Micropigmentación,Otros,General,Puerto Iguazú,,"Esquina peteribi, Laurel 404, N3370 Puerto Iguazú, Misiones, Argentina",-25.6068379,-54.582926,03751 36-2049,,4.9,10,False,75,A,establishment|point_of_interest
God's Barber,Barberia,General,Puerto Iguazú,,"Av. República Argentina 594, N3378 Puerto Iguazú, Misiones, Argentina",-25.6097141,-54.5774447,03757 32-0297,,5.0,7,False,75,A,establishment|hair_care|health|point_of_interest
JEA Barber Shop,Barberia,Barberia Moderna,Itauguá,,"JJ3X+694, Tte. Gutierrez, Itauguá 110610, Paraguay",-25.3969925,-57.35154,0994 666297,,5.0,5,False,75,A,establishment|hair_care|health|point_of_interest
Punto Pilates - suc. Itaugua,Gimnasio/Fitness,Yoga/Pilates,Itauguá,,"JJ7R+JM6, Itauguá 110604, Paraguay",-25.3859732,-57.35834699999999,0987 455512,,5.0,4,False,75,A,establishment|gym|health|point_of_interest
Full Sport Training,Gimnasio/Fitness,General,Itauguá,,"JM27+MC5, PY02, Itauguá 110607, Paraguay",-25.3986804,-57.33668789999999,0982 577308,,5.0,1,False,75,A,establishment|gym|health|point_of_interest
OnfitGym,Gimnasio/Fitness,Gimnasio,Itauguá,,"JM72+483 Francisco Barrios e/ la libertad y Luis Maria Argaña, Itauguá 110604, Paraguay",-25.386187,-57.34903679999999,0984 011936,,4.8,4,False,75,A,establishment|gym|health|point_of_interest
Natalia Ovelar Beauty Spa,Spa/Wellness,Spa,Ñemby,,"JC4X+GW2, 10 de Agosto, Ñemby 111212, Paraguay",-25.393727,-57.5502438,0994 626458,,5.0,1,False,75,A,beauty_salon|establishment|point_of_interest
Go Pilates Fdo Zona Sur,Gimnasio/Fitness,Yoga/Pilates,Fernando de la Mora,,"MF85+58Q, Leopardi, Fernando de la Mora 110314, Paraguay",-25.3344703,-57.541604,0972 180808,,5.0,1,False,75,A,establishment|gym|health|point_of_interest
Tanya Beauty Express & Spa,Spa/Wellness,Spa,Fernando de la Mora,Fernando Zona Norte,"0981403962, Ingavi esquina, Fernando de la Mora 110312, Paraguay",-25.3247128,-57.530216,0981 403962,,5.0,2,False,75,A,establishment|hair_care|point_of_interest
Sofía Spa & Belleza Czú,Spa/Wellness,Spa,Caaguazú,B°,"GXVH+PQ6, Caaguazú 050203, Paraguay",-25.455713,-56.0206142,0975 972438,,5.0,2,False,75,A,establishment|hair_care|point_of_interest
CENTRO NATURISTA TAOMILL,Otros,General,Villarrica,,"Capitán Demattei Esq, Villarrica 5000, Paraguay",-25.7850293,-56.445639,0981 420000,,4.8,18,False,75,A,doctor|establishment|health|point_of_interest
Estética Integral Cyntia Jiménez,Spa/Wellness,General,Asunción,,"Ulrico Schmidel 276 casi, Asunción 001416, Paraguay",-25.29859,-57.5738497,0981 909387,,5.0,2,False,75,A,establishment|point_of_interest|spa
The Barber Company (Unisex),Barberia,General,Puerto Iguazú,,"Av. República Argentina 118 N 3370, N3370 Puerto Iguazú, Misiones, Argentina",-25.6030948,-54.5741338,03757 41-6752,,4.9,9,False,75,A,establishment|hair_care|health|point_of_interest
